Vehicle_ID,Pre_Accident_Value,Cost_of_repair,odometer,engine_displacement,Damage_Type,make_nm,model_nm,fuel_type,Age,Sale_Price
1239,9520,10300,15004,999,Side,Seat,Mii,Petrol,3,2550
2347,7000.056,7808.2,129668,1595,Side,Volkswagen,Golf,Petrol,11,2550
1586,5600.021,5701.5,55524,1149,Front End,Renault,Modus,Petrol,8,2000
2322,2499.952,3392.1,227547,1596,All Over,Ford,Focus,Petrol,13,625
1780,5999.98,6557.8,115909,1796,Front End,Opel,Astra,Petrol,11,2900
2503,15799.987,18495.4,69311,1796,Front End,Mercedes-Benz,C,Petrol,8,6600
448,4266.8206,3681.2,183132,1364,Front End,Toyota,Corolla,Diesel,14,1300
3090,11067,20000,14473,1198,Hail,Nissan,Micra,Petrol,2,3100
2716,7497,13600,93965,1390,Rear End,Volkswagen,Touran,Petrol,11,1250
1509,11000.003,9712.5,50644,1498,Front End,Mercedes-Benz,A,Petrol,7,2600
1095,4165,6019.8,193188,1396,Front End,Honda,Civic,Petrol,12,1400
995,5890.5,5792.6,55289,1149,Side,Renault,Twingo,Petrol,3,2400
281,11721.5,14141.9,130774,1968,Front End,Volkswagen,Passat,Diesel,8,4000
2847,2856,2346,169692,1998,Minor Dents/Scratches,Renault,Megane II Coupe/Cabrio,Petrol,13,1550
416,40294.1,58823.5,18575,1968,All Over,Audi,A6,Diesel,1,14000
2174,4799.984,6625,193891,1595,Front End,Audi,A3,Petrol,12,2050
1906,6500.018,8292,123132,1984,Side,Audi,A4,Petrol,13,3250
414,10900.043,16806.7,122686,2993,Top/Roof,BMW,X3,Diesel,12,3950
839,7616,6448.7,229120,1968,Front End,Audi,A4,Diesel,11,2500
1193,4998,4859.6,68517,998,Front End,Citroen,C1,Petrol,5,2050
1112,12733,19408.1,35112,1598,Front End,Nissan,Juke,Petrol,5,3850
211,12197.5,482.6,221080,2993,Minor Dents/Scratches,BMW,5,Diesel,9,4850
1075,10115,5612,58690,1390,Front End,Volkswagen,Polo,Petrol,6,4350
2205,10499.965,7148.4,111672,1390,Side,Volkswagen,Scirocco,Petrol,9,2950
355,31092.4,17355.3,5874,1968,Rear End,Audi,A4,Diesel,1,14100
269,12376,16317.7,169501,2987,Side,Mercedes-Benz,E-Klasse,Diesel,11,4050
363,13361.3,7023.7,5017,1582,Rear End,Hyundai,i30,Diesel,0,8700
2199,3500.028,5882.4,84223,1198,Top/Roof,Volkswagen,Fox,Petrol,10,1150
2605,1904,1500,212272,1598,Front End,Opel,Meriva,Petrol,14,775
2725,15756.3,3259.3,19202,1368,Rear End,Jeep,Renegade,Petrol,1,6200
2878,9800.007,8524.7,67822,1328,Side,Suzuki,Jimny,Petrol,9,3450
2210,4199.986,7086.1,116723,1229,Side,Opel,Corsa D,Petrol,6,1500
899,14280,12771.3,58939,1560,Front End,Citroen,Berlingo,Diesel,4,3700
2071,8500.051,7054.8,140893,1598,Rear End,Opel,Astra,Petrol,7,4950
1927,3949.967,3823.2,71155,1242,Front End,FIAT,Panda,Petrol,8,1450
1271,4105.5,1890.2,120165,1299,Front End,Ford,Fiesta,Petrol,11,1300
1269,7757.253,15755.3,190985,2034,Front End,Mercedes-Benz,B,Petrol,9,1300
71,3863.295333,1765.7,234942,1686,Rear End,Opel,Astra,Diesel,12,1700
849,3510.5,6073.3,231366,1896,Front End,Audi,A4 Avant,Diesel,16,1700
2013,7383.335167,7160.3,11078,998,Side,Hyundai,i10,Petrol,1,4100
1185,4879,4205.6,82873,1242,Front End,FIAT,Grande Punto,Petrol,10,1650
1940,8600.011,21008.4,55400,1598,Front End,Citroen,Berlingo Kombi,Petrol,6,2550
3009,13209,12015.1,32215,999,Front End,Skoda,Fabia Combi,Petrol,3,3650
3016,4403,5297.3,58181,1242,Front End,FIAT,Panda,Petrol,9,1700
2292,7400.015,6841.1,55185,1198,Front End,Volkswagen,Polo V,Petrol,8,3050
1248,8151.5,9430.4,82356,1390,Side,Seat,Ibiza,Petrol,6,1650
